token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002906762955495240758528046930031565,344.0253007592167587326246260764878,616647.814622547842021995,227267420.131753,10914571,37002220807412,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",11892,107556684714040398922345,1599678405,sushiv2,73834224.67041474622481805196079952,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,225669597.0439790543154946009997541
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002921289004736581591024767881107459,342.3146420565027178402877758689496,618740.458569486804218266,227986559.08636,10916571,38863444186961,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",11983,113531352189562987028778,1599678405,sushiv2,77528730.36783309584481038753458203,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,226386059.0586268242150200112201191
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002952200288606056732675042073164856,338.7304052030192598385672523438766,622692.605100447278886237,229320015.559905,10918571,37713453212761,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12100,111337667459044041707187,1599678405,sushiv2,75080719.39965186269157526232655668,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,227715245.1865385729615277014963784
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002939085007429252010237958834677055,340.2419451877903649422643533647063,625320.475326656839005119,230215766.293225,10920071,36546361155964,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12176,107412862149588580024828,1599678405,uniswapv2,72724226.47441467532950880221118564,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,228605290.7717090574034737394789309
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002968207044539065189242189656702985,336.9037216725865742942995069299954,626897.806037671688310292,230750019.490622,10920571,36371669106827,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12209,107958644464527790579514,1599678405,sushiv2,72310052.91415749278917719283686503,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,229136183.3690257397222520276946203
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00308481723464433842888337072060091,324.1683133669649027483868273983373,639219.474809459489305133,234735115.576242,10922571,35676928244868,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12456,110056803128938194347795,1599678405,sushiv2,70985778.21929553580856585396882781,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,233103220.6476870949339437041680827
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.003068077187640823508123403200751976,325.9370409676501668729852041524379,643328.983761611830200089,236072110.975983,10924571,35474985165309,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12570,108839992717581171150042,1599678405,sushiv2,70560413.09119979352235829381975906,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,234432071.1038936199295868389917868
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002888523975176001373741173641706085,346.1975765456711332790986319503325,649960.54030629840528373,238314722.433151,10926571,36563829568306,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12739,105615498332301065369610,1599678405,uniswapv2,72658473.56120687502922457190234519,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,236660371.7522709195292217371668525
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002857906558110021580810242880749898,349.9064716312193496339633796589606,653744.35719401052121883,239630077.113804,10928571,35280113049563,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12844,100827266455209050543031,1599678405,sushiv2,70258268.62220773930095407149701315,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,237968176.6631759992034211353413956
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002914626515501784261031264020617033,343.0971325764664083789727622970305,659788.496051074738980257,241716653.159758,10930571,34801432816425,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",12947,101433178864206243757494,1599678405,sushiv2,69268776.92199650238033907596626206,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,240046517.8470562825883289825329384
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002897877668220320591923472418704264,345.0801291464218363566311985427039,663253.498073644625631463,242905267.354838,10932571,34836877133559,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13041,100953008275875760851243,1599678405,sushiv2,69295444.69484040822602778411644157,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,241228965.2398332973992428276961464
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002885958136750254946122558582932279,346.5053727792649554270303155499943,664163.202636316005545705,243220532.827033,10933071,34912963151478,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13074,100757350085069757813199,1599678405,uniswapv2,69558337.98283501673875345121355021,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,241542475.0227829578761334600165546
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00282340139076894126014450171823084,354.1827255839292084035133333715756,668411.961391994968448679,244725832.10426,10934571,35408129042773,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13167,99971360783891429019979,1599678405,sushiv2,70536540.74322583491938577507912819,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,243037980.1002702436973201406335408
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002823517668827285994328677021754964,354.168139636731204772149170420193,671670.694679318367146617,245872052.016486,10936571,35226880132618,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13240,99463718472107810652434,1599678405,sushiv2,69975522.48601716565749712670354476,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,244178279.2054631107778223020981604
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00286202423271693124735972596174714,349.4030513678411212527984146542583,674731.618143514010010215,246946655.181637,10938571,34809307861966,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13310,99625082625050683665320,1599678405,sushiv2,69307402.21993637146306355745309216,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,245247552.8228025622175673118010629
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002832621867848234512270926617311593,353.0298241888661940708184584389661,676017.621824187272021651,247398716.466215,10939571,34509731170308,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13360,97753019166578286912883,1599678405,uniswapv2,68754322.56321378750329756618769525,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,245697162.7946207887295134942045049
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002831031637980617759688839919516592,353.2281259538669812710509068708188,677072.626813954711668231,247771199.477565,10940571,34519981510587,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13390,97727159798977754374331,1599678405,sushiv2,68772866.38411737648432725817385717,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,246068053.752259030357575932064327
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002771461705201113305440079448659604,360.8204284848432394114958115512969,680368.582916102700550172,248949844.336236,10942571,34890960217735,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13495,96698960101148050677542,1599678405,sushiv2,69435166.91816236307808009733771775,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,247241121.9974469024455621394466602
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002859541056769901310550845626860713,349.7064669285029956931800699714871,683284.067770069734529945,249984057.070872,10944571,34138045634544,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13573,97619143089863065912144,1599678405,sushiv2,68026445.53659873412100659755936312,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,248271533.536931279163997611795601
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002823606385227395510747690680270284,354.1570118384139740525937079842766,685489.48230491506509781,250762530.602376,10946071,31814395735187,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13632,89831330940025233136327,1599678405,uniswapv2,63373768.42358998837156459090836288,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,249045526.7908194536095585531789146
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00283459879082598344441679481663151,352.783612000556373985463507315249,685880.729343064800060148,250900491.814837,10946571,31778994906883,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13646,90080700536715638144861,1599678405,sushiv2,63356351.27347651121147444502609407,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,249183222.3309874361777100184231176
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002787723212160850832340026490167875,358.7156700628355947042932510664607,687484.783174834927583399,251473146.679626,10948571,30026854566864,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13732,83706559464224823396801,1599678405,sushiv2,59760298.21295246755075878648844796,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,249752496.0573000423742584164501296
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002784105089612017939981959995788559,359.1818440083941342025473095408211,688997.164301996033132504,252015495.7749,10950571,30041816861455,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13775,83639575225169004313358,1599678405,sushiv2,59810663.36402106007648358824889214,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,250291996.7465922276443602110499413
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002739380503164002400709517165291901,365.0460382721544007987956373443379,691899.491421451516575778,253067365.063722,10952571,31333582298962,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13841,85834604444061202657745,1599678405,uniswapv2,62430860.30628101636336890723137223,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,251338524.2813443839599692791022547
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002835747899633223367627888957132089,352.6406561490675360457276766840397,698603.820743715726657742,255451955.187455,10954571,31227671806313,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",13962,88553804735187716190759,1599678405,sushiv2,62286164.15068786879902167597618004,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,253711324.70656212643325571854492
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002815485137434749309123745002168826,355.1785753382175853965994102428223,717562.516817648631583945,262053089.313587,10956571,31312271342019,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14118,88159234582778526404641,1599678405,sushiv2,62227158.36736457453213011410362059,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,260302470.6027448864765857456430391
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002824710607656405431349576157085156,354.0185664646460861942787293564599,720526.95119240455813079,263108600.142059,10958571,31468535340885,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14195,88889505584808337781568,1599678405,sushiv2,62747868.95968568747048915785974096,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,261353943.2252857779498119104988501
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002826523591126727820064667101315374,353.7914925384978948131380465889193,721778.441707182569620959,263548844.954938,10959071,31669956278574,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14223,89515878551341443359961,1599678405,uniswapv2,63112440.91778269519914034651220215,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,261793093.0836247542051435436313629
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.00278683590108217620633350422578532,358.8298828831948227100019069372727,723605.050135723474735494,264200440.004214,10960571,31822750921842,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14320,88684784740185203595495,1599678405,sushiv2,63451529.07275939896774421582945915,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,262441544.3854345049948411569551444
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002828287621291319045664274787023651,353.5708293852473370524870042180959,726999.025545864401081331,265402654.02662,10962571,21953827866021,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14433,62091739593427609008648,1599678405,sushiv2,43857840.35513054061003534134239044,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,263640765.6144516941576245451666842
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002810767650061441070838373386178011,355.7746937845043228089969194865431,729209.698620760508821635,266185417.658928,10964571,22899307990597,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14523,64364634108763509791450,1599678405,sushiv2,45582402.05700948434794571861150939,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,264420171.6798188269426101111337839
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002801691886670642376545001082242586,356.9271855901107835104496710581257,730015.780772953801381415,266472206.334131,10965571,23752505594354,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14564,66547202211800646012340,1599678405,uniswapv2,47314447.06718027882618868490687766,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,264705746.0132158662137913027387619
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002791622947128601941028706366311417,358.2145651254860929541243455586969,730577.59866723025690805,266672808.681574,10966571,24378369151677,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14609,68055214737393542324139,1599678405,sushiv2,48615784.28220461294926711074602276,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,264905672.9316335193435488232074388
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002764830706059293294824313431525112,361.6857979074232899346670178656828,731935.453847589556088494,267163983.610143,10968571,28043921100572,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14680,77536694177165596245678,1599678405,sushiv2,55981960.55549755234971676532474906,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,265394832.9653388056323341391052005
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002722617606190419650908796417883862,367.2935919191510886181044260684179,734465.748317594151474477,268092824.162081,10970571,14167211201690,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14754,38571898648339326365517,1599678405,sushiv2,28245542.21451348245046487511829912,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,266318921.0023727373466321057565233
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002830374980322590274770055552918661,353.3100762097697759596719938531969,742227.900503105014031526,270831357.353145,10972071,14462436195507,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14936,40934117562274842481013,1599678405,uniswapv2,28745719.04825193552155583352470909,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,269046840.2988309053622697833057919
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002840046372908781410976935422735334,352.1069266822562185808376097988828,743427.619746528375140848,271255663.471871,10972571,14438149761503,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",14979,41005014861670382529271,1599678405,sushiv2,28750692.9538482148438473609980499,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,269468302.9419737010780704412572677
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002837731722945324186909478183488385,352.3941294077246482378961340400684,747341.115917474289889312,272641864.733548,10974571,20238115325016,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",15099,57430341870423823271753,1599678405,sushiv2,40281891.77611474051961848747660943,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,270840323.3784236801079469533856898
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002960317215696710139993768242951668,337.8016364927466648363947239642202,762651.869382836336162339,277808465.452315,10976571,19912261000806,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",15360,58946609044132204824754,1599678405,sushiv2,39727224.21997518839510441337564973,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,276005413.3898507535616431049545464
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.002899298193107812691219457227363439,344.911055502049288820765490067727,766820.643992666120352655,279237549.580213,10978571,22226286017453,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",15490,64440630889898925073784,1599678405,uniswapv2,44222598.01519091984115811919962297,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,277427185.876365199210508762209695
