token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",1.129307837295054959,204.7719197107160933412976058990292,0.00488348207807355995706285176249054,10074571,174.047033,45.645323,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",59,0.222908116818378862,1588710145,uniswapv2,49.08257878776557673109923676257761,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.121486720922818344,198.7733943372166937702260056384357,0.005030854372308559171307514286972322,10075571,259.967537,105.425066,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",62,0.530378154237018423,1588710145,uniswapv2,96.39499833090158224999893741417391,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.121486720922818344,198.7733943372166937702260056384357,0.005030854372308559171307514286972322,10076571,259.967537,105.425066,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",62,0.530378154237018423,1588710145,uniswapv2,96.39499833090158224999893741417391,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.121486720922818344,198.7733943372166937702260056384357,0.005030854372308559171307514286972322,10077571,259.967537,105.425066,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",62,0.530378154237018423,1588710145,uniswapv2,96.39499833090158224999893741417391,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.121486720922818344,198.7733943372166937702260056384357,0.005030854372308559171307514286972322,10078571,259.967537,105.425066,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",62,0.530378154237018423,1588710145,uniswapv2,96.39499833090158224999893741417391,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10079571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10080571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10081571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10082571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",2.123168363362603047,200.0418040218917359644090594345465,0.004998955117854087111022088927639425,10083571,260.303875,105.761404,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",63,0.52869651179723372,1588710145,uniswapv2,105.6525168611827411830583246246072,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,0
