token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9162221150.59262,0.0003544016070166723206616762132616999,2821.657634167997491968721444193261,12512571,6389630.984183321975209191,46144216205790361102528,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",255237,130203179929767,1599581639,uniswapv2,260485931.8948324193082858496443534,0x06da0fd433c1a5d7a4faa01111c044910a184553,9148090358.134481252221333243091315
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9263345258.270323,0.0003737898791947921102628649297091245,2675.299829289579830134460227848033,12514571,6426810.968350414180477682,46651674655554136761303,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",255838,124807217242077,1599581639,sushiv2,249746954.6321251253555374379898446,0x06da0fd433c1a5d7a4faa01111c044910a184553,9249484833.418220687906048287435075
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9277643489.711668,0.0003570250634302296100791301205084514,2800.923807399369165523309077201616,12516571,6431984.41408419174428317,47418006425724493241447,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",256236,132814223097228,1599581639,sushiv2,265671645.6175191099165657346116176,0x06da0fd433c1a5d7a4faa01111c044910a184553,9263779368.132793132284531663649663
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9289244295.141083,0.0003640276110212518705638528860624633,2747.044371701849200058156371317192,12518571,6436118.18549733283936525,47938686783737164116231,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",256639,131689699716043,1599581639,sushiv2,263538541.5994608689171658744947857,0x06da0fd433c1a5d7a4faa01111c044910a184553,9275379295.486107350261276910283748
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9292582918.134404,0.0003597856300081662489594421944946954,2779.432852772086698844004683637409,12519071,6437335.673570312264637773,50328577448289430659876,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",256726,139884901593060,1599581639,uniswapv2,279864800.9683932613109938701756407,0x06da0fd433c1a5d7a4faa01111c044910a184553,9278716705.702763618576988176815636
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9302231564.396523,0.0003699819155782313229624524144835464,2702.834808661218624263990355351957,12520571,6440875.98436508421344725,51120784414359586439898,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",257048,138171035561197,1599581639,sushiv2,276067335.4514588332162710478757275,0x06da0fd433c1a5d7a4faa01111c044910a184553,9288365491.423136923809870421143307
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9331766899.523084,0.0004042114947363493725803799992263559,2473.952406158709326388707193988648,12522571,6452497.222861258030981784,52233969261440586470162,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",257839,129224353937561,1599581639,sushiv2,258463205.0715650179650991537994568,0x06da0fd433c1a5d7a4faa01111c044910a184553,9317899399.241376357053638357347435
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9367360517.522045,0.0003952386805812681396086925812175925,2530.116734853288530715185192910433,12524571,6466559.824689585431925713,51407048001904545935488,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",258557,130065832439025,1599581639,sushiv2,260002917.1486577739298344389247609,0x06da0fd433c1a5d7a4faa01111c044910a184553,9353445698.111258607772537551096554
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9385635377.429548,0.0004201120165664725693081933663645909,2380.31753572031943445093774731651,12525571,6474106.163015390603068184,50183113272912190779735,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",258887,119451744520552,1599581639,uniswapv2,238774256.2864359073772323248145281,0x06da0fd433c1a5d7a4faa01111c044910a184553,9371733515.447598915537943385657598
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9397140637.60092,0.0003987139756729668944252631840863835,2508.063576934207644990294449001196,12526571,6478763.296596982532962635,47726491332164120120745,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",259166,119701074565067,1599581639,sushiv2,239368373.6888506157100299368540819,0x06da0fd433c1a5d7a4faa01111c044910a184553,9383217304.544646836525431087953128
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9412262982.845015,0.0004104034544853835318667551325612172,2436.626663520481833517222226117436,12528571,6484838.033929027431761091,48657243338219101139923,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",259567,118559536491309,1599581639,sushiv2,236298709.0772966525253218543067373,0x06da0fd433c1a5d7a4faa01111c044910a184553,9398309520.426135104340765854623774
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9435173744.441675,0.0004284696309711714164856027319522574,2333.887696389111592295272284507708,12530571,6494517.022587503620714069,52524170830642331067030,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",260095,122585516064676,1599581639,sushiv2,245219679.1803556439925093999331666,0x06da0fd433c1a5d7a4faa01111c044910a184553,9421205147.311590726452688196308064
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9453974403.870727,0.0004410986832128573792834905142709509,2267.066391393959771279121568974225,12532071,6502859.875155315813931874,53222323301382992310102,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",260550,120658540428469,1599581639,uniswapv2,241383168.5294406291722347877834483,0x06da0fd433c1a5d7a4faa01111c044910a184553,9439995824.223103218544864274814262
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9461867696.594242,0.0004555724066386070772423506199474914,2195.040756261764103016888804320622,12532571,6506368.826941427761319444,54093797231582786014064,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",260713,118738089584284,1599581639,sushiv2,237530976.0975221106268946589544774,0x06da0fd433c1a5d7a4faa01111c044910a184553,9447888504.535681336578124126325511
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9488362247.429535,0.0004088651021951254411470985872213087,2445.794455509101576278962459299531,12534571,6517724.210147839766749474,51207750911864363227150,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",261262,125243633259329,1599581639,sushiv2,250352039.4811941793716898169113144,0x06da0fd433c1a5d7a4faa01111c044910a184553,9474328362.076280466469436595707042
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9500250239.715803,0.0004237315531904369694713849128725604,2359.984741449196864128041651839294,12536571,6522670.275792715578550871,52297249045731113786949,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",261668,123420709767694,1599581639,sushiv2,246922948.4653971365287874080011768,0x06da0fd433c1a5d7a4faa01111c044910a184553,9486206343.022507203450730743709453
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9512433812.112976,0.0004169960153313911603591886076812616,2398.104450003651434536505458936422,12538571,6527702.897633941318849876,51883950820827903951424,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",262031,124423133347198,1599581639,uniswapv2,248549983.7368716083124739147974303,0x06da0fd433c1a5d7a4faa01111c044910a184553,9498381848.160939025610078137422132
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9528438043.310087,0.0004239556174337583559588825507265647,2358.737468919719285952441419761713,12540571,6534571.697145637477106301,52263171911943170458654,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",262504,123275101833293,1599581639,sushiv2,246529583.7044156563972729114098209,0x06da0fd433c1a5d7a4faa01111c044910a184553,9514382572.957858485819706260876558
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9545072866.225977,0.0003959892277042137543819646598872666,2525.321220977645591239493964402378,12542571,6541233.08284328735859228,56517398527811449864172,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",263027,142724585856733,1599581639,sushiv2,285309205.8051838729978495480521088,0x06da0fd433c1a5d7a4faa01111c044910a184553,9530999021.691457349230910985247201
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9562531184.469502,0.000383013165111529429171393362441122,2610.876312068308292426211765087699,12544571,6547922.088204788435090652,55595213498896069458391,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",263447,145152225988648,1599581639,sushiv2,290167835.0383747017460365234940019,0x06da0fd433c1a5d7a4faa01111c044910a184553,9548441403.094639733256284867106472
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9565721049.503665,0.0003726713674567419200910741740311684,2683.329301159890351199402593886268,12545071,6549125.704436149173814397,54076452402030658194576,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",263549,145104929233147,1599581639,uniswapv2,290069019.8965687047992700915015865,0x06da0fd433c1a5d7a4faa01111c044910a184553,9551626497.88825087153610929524917
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9580398031.036376,0.0003775666016732411337526355829304758,2648.539345292605392251692238901079,12546571,6554606.728191655197702775,54427140121510381155243,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",263940,144152422063574,1599581639,sushiv2,287976612.5608519303228989665071184,0x06da0fd433c1a5d7a4faa01111c044910a184553,9566296817.074361004904820124260225
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9597408793.032313,0.0003873399027948515429253526561250231,2581.711806050703207881742449432699,12548571,6561095.393127899905494097,54483984011862432964534,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",264463,140661944764103,1599581639,sushiv2,281205725.4732650935687874247462056,0x06da0fd433c1a5d7a4faa01111c044910a184553,9583299727.286362563609268774720527
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9616448184.609627,0.0003931850014255720839355993025799643,2543.332010057089884616141941912394,12550571,6568470.97015846440924461,54917639254305912782335,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",264933,139673789832244,1599581639,sushiv2,278939245.5011868197138587254555752,0x06da0fd433c1a5d7a4faa01111c044910a184553,9602317390.022107851063023862528953
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9621957011.909914,0.0003821769572810488266962764878605736,2616.588941192000615912423595330875,12551571,6570604.168150435456818079,54654935246293322452003,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",265115,143009499147016,1599581639,uniswapv2,285820259.0742588758075113742844135,0x06da0fd433c1a5d7a4faa01111c044910a184553,9607819395.565104524795014564604544
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9629732411.583092,0.000380479736650929486234309473678188,2628.260860360740758282167291958045,12552571,6573587.356271824094057717,54524490192362334255915,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",265383,143304583503709,1599581639,sushiv2,286547989.2235809178297788780145998,0x06da0fd433c1a5d7a4faa01111c044910a184553,9615587079.487251247665558389674891
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9639375897.076643,0.0003711956210451076137902985161915654,2693.997297663380060038187737706163,12554571,6577210.799973240028913772,53987447912803827717536,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",265866,145442038784836,1599581639,sushiv2,290700200.7231762237361880914671035,0x06da0fd433c1a5d7a4faa01111c044910a184553,9625221397.554432088476893620836794
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9651285206.609655,0.0003613019784484273925262188251271968,2767.767849748270904897961769497326,12556571,6581570.670051090653027459,55073981157820271465515,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",266286,152431994406257,1599581639,sushiv2,304655021.0510608544234036054198191,0x06da0fd433c1a5d7a4faa01111c044910a184553,9637121454.759825445519281862925341
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9655995194.691411,0.0003686115107820822276966840251314576,2712.88326801922764231226022162208,12558071,6583302.148290042956777955,55632297367396466277004,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",266486,150923928689480,1599581639,uniswapv2,301649680.6319656358543873083869126,0x06da0fd433c1a5d7a4faa01111c044910a184553,9641830529.804859547198043665110912
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9658377559.441354,0.0003689131034234764539339377586857583,2710.665440506451763121713998009122,12558571,6584182.783779996813000226,55656161169375752637029,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",266567,150865232633084,1599581639,sushiv2,301531399.4144678035153314967426416,0x06da0fd433c1a5d7a4faa01111c044910a184553,9644211350.195490515425847905828016
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9677145508.072752,0.0003523400468978587004195278124902233,2838.167301175089235793923314135029,12560571,6590939.335567599021990072,55832467471945670174518,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",267011,158461883522798,1599581639,sushiv2,316796817.53267435634978152794499,0x06da0fd433c1a5d7a4faa01111c044910a184553,9662983985.92118114261443609958831
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9696189392.530735,0.0003573150171729801939820096337000965,2798.650915687343814370036339011038,12562571,6597709.535665787937486575,54779323115329219650569,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",267504,153308202797449,1599581639,sushiv2,306559045.6887773471892503953640394,0x06da0fd433c1a5d7a4faa01111c044910a184553,9682024220.286415097455423117619671
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9702651928.776385,0.0003494976569443440480576193791131165,2861.249510920885988299981324496623,12564571,6599996.104773818200769314,55113718702340135545854,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",267799,157694100682102,1599581639,uniswapv2,315405827.2674890524322644743940409,0x06da0fd433c1a5d7a4faa01111c044910a184553,9688481548.783912504598234312646645
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9728831709.546551,0.0003852933699201821459360020428850149,2595.424884178934209637354961631674,12566571,6609648.437500535481598856,56310090605797782141802,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",268327,146148610388658,1599581639,sushiv2,292119738.1316083733010176354040083,0x06da0fd433c1a5d7a4faa01111c044910a184553,9714670691.866828261231422443210641
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9749105408.15749,0.000380366365449517018264593623792216,2629.04423428238686383234686376358,12568571,6617405.058752081722236098,55983444278414910360799,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",268862,147182951395436,1599581639,sushiv2,294505099.0140630292872779599447897,0x06da0fd433c1a5d7a4faa01111c044910a184553,9734964420.00790006033375135526351
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9757971850.092704,0.0003666046475598400604643117029483313,2727.734104453141790186822061108305,12570571,6620703.946984957579010001,54606321764191864061636,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",269210,148951526194928,1599581639,sushiv2,297542017.8318797020180075110747523,0x06da0fd433c1a5d7a4faa01111c044910a184553,9743822929.588312406417205791336225
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9761403908.13514,0.0003713038541951077213089250757874081,2693.212011407060540374950403619917,12571071,6621980.376553620477325689,54958062220755015597047,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",269286,148013713296594,1599581639,uniswapv2,295982719.5758930514896991087546416,0x06da0fd433c1a5d7a4faa01111c044910a184553,9747253612.743758217094864363263459
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9767747384.998163,0.0003605302402312815818342128379052424,2773.692435226781603837614340633076,12572571,6624287.871412522353079889,54301343282298152239040,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",269532,150615225084763,1599581639,sushiv2,301313229.8354215145732683522329252,0x06da0fd433c1a5d7a4faa01111c044910a184553,9753592383.969679053570922476283419
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9785900357.253934,0.0003786366259063281126722683871022724,2641.054593190339088537392296989196,12574571,6630998.850675305131527752,55629317276025564706577,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",270061,146920063907890,1599581639,sushiv2,293776987.4545260374489530018813784,0x06da0fd433c1a5d7a4faa01111c044910a184553,9771741533.976324830163982739353064
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9797089904.03122,0.0003810729171538421233790267552484018,2624.169692952207785286781985699296,12576571,6635261.71436791202432669,56043054376247771751068,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",270451,147066484794622,1599581639,sushiv2,294067197.168511973079577573488029,0x06da0fd433c1a5d7a4faa01111c044910a184553,9782922647.894273929335491995606289
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9805214395.074262,0.0003809522398899284395460321408616281,2625.000972008821770367312756909585,12577571,6638396.09185937425871209,56039028847702322510187,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",270656,147102505195649,1599581639,uniswapv2,294090789.6267439202894255345348882,0x06da0fd433c1a5d7a4faa01111c044910a184553,9791040905.47681043417630394969619
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9808380355.178854,0.0003741174726772040726393773152232277,2672.957220746596096211122778032203,12578571,6639582.998418853896675122,55557703031553133425078,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",270810,148503363486285,1599581639,sushiv2,296957192.244697025360224860047074,0x06da0fd433c1a5d7a4faa01111c044910a184553,9794204515.578170191822983920293972
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9814372713.93284,0.0003682673809986221504943119984863361,2715.418338947976057146520948480414,12580571,6641804.066088178554342986,54946964351189629987020,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",271116,149203994668741,1599581639,sushiv2,298637833.6221391147337419601304417,0x06da0fd433c1a5d7a4faa01111c044910a184553,9800192284.182120173762651401665792
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9821978824.964056,0.0003721410779816889273825048606091088,2687.15296205275315782920670676041,12582571,6644624.612458262622850065,55238117384509730367715,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",271499,148433270748003,1599581639,sushiv2,296951500.0631196984505131850293682,0x06da0fd433c1a5d7a4faa01111c044910a184553,9807797150.086573138555945595365051
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9826461640.785744,0.0003698413514913154735675194521909559,2703.862064011200114719153243011924,12584071,6646290.297994739822531252,55068141334896228086463,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",271672,148896658291033,1599581639,uniswapv2,297666250.7526637968738311749810365,0x06da0fd433c1a5d7a4faa01111c044910a184553,9812276524.966071053675410451017844
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9830028537.982356,0.0003609139358682001397561576669675727,2770.74366107376808885826642708256,12584571,6647594.012523073008711617,54401508884913011322614,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",271784,150732635895721,1599581639,sushiv2,301243270.0891853328240164436820667,0x06da0fd433c1a5d7a4faa01111c044910a184553,9815837561.177570729657808563182526
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9835817194.572503,0.0003613106234897332031872272023012418,2767.701625657888883604914275209522,12586571,6649683.744518765739043377,55377939664484053297397,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",272104,153269613634977,1599581639,sushiv2,306513041.5773288892311633245920801,0x06da0fd433c1a5d7a4faa01111c044910a184553,9821622764.746699189628295316862163
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9845215762.551675,0.0003613848571676664713784552269733165,2767.13309970274863326194379624356,12588571,6653049.162072440929203131,55388443582804632909231,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",272493,153267195578997,1599581639,sushiv2,306411003.2083423913615729278208768,0x06da0fd433c1a5d7a4faa01111c044910a184553,9831021435.821063772015468305403418
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9869421613.011542,0.0003850587784439550972462504684980228,2597.00610914795429040735540531094,12590571,6662207.353413358614001275,57188972101090905140284,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",273023,148520109922425,1599581639,uniswapv2,296813780.3084779871252022219185511,0x06da0fd433c1a5d7a4faa01111c044910a184553,9855214953.798274056265891743930183
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9904999245.215164,0.0003980920409407633304210005560287765,2511.981896540356710105112292212522,12592571,6676384.508895214483706484,57844159064311393631641,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",273785,145303480390151,1599581639,sushiv2,290511241.2625038159561213227945022,0x06da0fd433c1a5d7a4faa01111c044910a184553,9890785254.077268823966446990951313
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9932786779.284782,0.0004209426638225610484173989639746219,2375.620448920634003054309825200143,12594571,6687779.978789302801613628,63876136757301752488317,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",274463,151745456678697,1599581639,sushiv2,303650240.7453918214327331647569323,0x06da0fd433c1a5d7a4faa01111c044910a184553,9918558377.898863495836921524046379
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9952603028.100218,0.0003954384249517793084604062522751796,2528.83871900395706821478262599956,12596571,6695964.924083974729698737,61680140936940442137708,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",275022,155979128594956,1599581639,sushiv2,311867557.1112480264234394447914609,0x06da0fd433c1a5d7a4faa01111c044910a184553,9938342884.397561411662014341136721
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9955109615.631664,0.0004011844946820755787816755911277531,2492.61876581861514473737906920775,12597071,6696961.971486297352955132,62128076849736792933675,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",275127,154861610239875,1599581639,uniswapv2,309804106.5316619564131407282728907,0x06da0fd433c1a5d7a4faa01111c044910a184553,9940850950.199282077548115448913337
"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",9966145401.353501,0.0004037355190947690391163103688470579,2476.86902119025475894491059353419,12598571,6701460.133455005033419044,62246887286060587159453,"{'id': '0xdac17f958d2ee523a2206206994597c13d831ec7', 'symbol': 'USDT', 'decimals': '6'}",275468,154177386784365,1599581639,sushiv2,308863317.7124545695988442163136306,0x06da0fd433c1a5d7a4faa01111c044910a184553,9951886634.490889470560654183017796
