token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,reserveUSD,id,volumeUSD
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440701.333959385896023025,4298.463117567634462226223991230037,0.0002326412889092947839008657585834218,16566571,445482973.488249728650516281,18497542.950977262633295545,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68240,4303.29223377039055803,1636037244,uniswapv2,14076575.52030228619749559251817867,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574377483.429781629868835991386445
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440742.107366474008046688,4305.055267859348339955359942920272,0.0002322850550760156416649288518038831,16568571,445657606.325794235291526087,18510591.710761916825203928,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68271,4299.733815023970448139,1636037244,uniswapv2,14052130.66277209915770880022480024,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574443686.054229802215318176442387
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440778.069894033049977128,4311.753663655693424990605795456707,0.0002319241955840668882523987664887496,16569571,445812013.156940245121984677,18526043.482780410291482584,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68297,4296.637732099291587238,1636037244,univ2,13986295.34445194257760455616434796,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574502314.190219184199823562327761
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440832.76125324414325276,4263.009265032655190226090231775226,0.0002345760794381805955337176024714624,16570571,446046093.582772422990227904,18424777.569861392532781882,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68324,4322.012086858614041958,1636037244,uniswapv2,14073947.54538498109358428737162907,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574591386.579602484235451560528887
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",440941.757166176695239424,4168.145970969866847387547337041289,0.0002399148223130281993559164490499937,16572571,446504321.7276896742417236,18219827.070683084978900937,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68359,4371.206574237033411636,1636037244,univ2,14351960.61987399218309524535564899,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1574770919.591217222851892564957573
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441095.360909355184127252,4054.436904282006535796453443999139,0.000246643374556864224015082020034479,16574571,447133080.577464735006954192,17976679.530487651624479419,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68423,4433.828902726779959111,1636037244,uniswapv2,14486238.43380503007517916528674533,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575020718.405052890180318136008884
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441121.295653795706020495,4102.361816396556177382474138851807,0.0002437620192356369829912834454563953,16575071,447239177.732648066127132359,18077397.5669769107091232,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68437,4406.582933451682903855,1636037244,uniswapv2,14409727.09113235445131092249804315,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575063071.186871808825686373568078
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441212.065134061122215277,4146.004457502771643959193008919988,0.0002411960744977880888728246473890264,16576571,447610851.135129606409467165,18156739.255809367887727154,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68486,4379.334234181109761253,1636037244,univ2,14400116.19047274262583799136020073,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575211306.225282797567833015026666
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441304.897909437243577841,4216.61024351070832394430252535056,0.0002371573235963610926405905042757476,16578571,447998590.882127738182151503,18311480.075598216547194053,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68537,4342.701605816964925657,1636037244,uniswapv2,14521438.39511925016304993370081944,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575363639.679868652503074365177343
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441372.0315563536940737,4105.140200902158943537365821726408,0.0002435970395798508299725821514671571,16580571,448277308.202802145107047478,18065991.098635103625357096,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68569,4400.821948703448117416,1636037244,univ2,14838490.6005995568412154505341294,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575475356.682662352831182296129186
"{'id': '0x949d48eca67b17269629c7194f4b727d4ef9e5d6', 'symbol': 'MC', 'decimals': '18'}",441439.247796109682668047,4119.000039362007547275514821529872,0.0002427773708287922547048732365662169,16581571,448555301.140177501755401737,18099292.218611036196001266,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",68594,4394.098578696405627065,1636037244,uniswapv2,14759034.5192785673532092858576655,0xccb63225a7b19dcf66717e4d40c9a72b39331d61,1575588516.693900715953660619925885
