token0,volumeToken1,token0Price,token1Price,blockNumber,volumeToken0,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.920903713030336748,0.03135621104009323612996363910813994,31.89160829161923352919789248084185,11114571,130.93303735,17129524,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",525,5462880696298906596,1599830986,sushiv2,4339.230906210543636970626329293808,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394566.351180798451988579244949817
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.920903713030336748,0.03135621104009323612996363910813994,31.89160829161923352919789248084185,11115071,130.93303735,17129524,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",525,5462880696298906596,1599830986,sushiswap,4339.230906210543636970626329293808,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394566.351180798451988579244949817
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.920903713030336748,0.03135621104009323612996363910813994,31.89160829161923352919789248084185,11116571,130.93303735,17129524,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",525,5462880696298906596,1599830986,sushiv2,4339.230906210543636970626329293808,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394566.351180798451988579244949817
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.920903713030336748,0.03135621104009323612996363910813994,31.89160829161923352919789248084185,11118571,130.93303735,17129524,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",525,5462880696298906596,1599830986,sushiv2,4339.230906210543636970626329293808,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394566.351180798451988579244949817
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100511757478533468347445396612,31.90708135391739222009252271098258,11120571,130.93406858,17125525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",527,5464255194035461484,1599830986,sushiv2,4529.850376024846351104753111173148,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100511757478533468347445396612,31.90708135391739222009252271098258,11121571,130.93406858,17125525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",527,5464255194035461484,1599830986,sushiswap,4529.850376024846351104753111173148,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100511757478533468347445396612,31.90708135391739222009252271098258,11122571,130.93406858,17125525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",527,5464255194035461484,1599830986,sushiv2,4529.850376024846351104753111173148,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100511757478533468347445396612,31.90708135391739222009252271098258,11124571,130.93406858,17125525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",527,5464255194035461484,1599830986,sushiv2,4529.850376024846351104753111173148,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100511757478533468347445396612,31.90708135391739222009252271098258,11126571,130.93406858,17125525,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",527,5464255194035461484,1599830986,sushiv2,4529.850376024846351104753111173148,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100702845193092665652066661105,31.90707940852640697209448555179179,11128071,130.93406858,14857171,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",528,4740489348830556864,1599830986,sushiswap,3857.577073901809223624303254357434,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100702845193092665652066661105,31.90707940852640697209448555179179,11128571,130.93406858,14857171,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",528,4740489348830556864,1599830986,sushiv2,3857.577073901809223624303254357434,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100702845193092665652066661105,31.90707940852640697209448555179179,11130571,130.93406858,14857171,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",528,4740489348830556864,1599830986,sushiv2,3857.577073901809223624303254357434,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3992.953902425187947148,0.03134100702845193092665652066661105,31.90707940852640697209448555179179,11132571,130.93406858,14857171,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",528,4740489348830556864,1599830986,sushiv2,3857.577073901809223624303254357434,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394579.968984406301578659349344544
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.030604084390014268,0.03035235052049856051758553462982202,32.94637755730471963963276333641035,11134571,130.93642722,14621307,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",529,4817191008032623984,1599830986,sushiswap,3671.729587080251989323662777668476,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394609.389326368007522479240745043
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.356274652030461386,0.03069330872284443583727431495259268,32.58039102365393886996710640627713,11136571,130.9464868,14704687,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",532,4790844523404407674,1599830986,sushiv2,3689.432461614651264594534740259216,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394735.713080972645490579290374339
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.419274652030461386,0.02990288405410200326142356717228276,33.44159038943343951986975688618093,11138571,130.94838972,14514395,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",533,4853844523404407674,1599830986,sushiv2,3780.577495291161515264234716360902,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394760.370254777032447939228232512
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.419274652030461386,0.02990288405410200326142356717228276,33.44159038943343951986975688618093,11140571,130.94838972,14514395,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",533,4853844523404407674,1599830986,sushiv2,3780.577495291161515264234716360902,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394760.370254777032447939228232512
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.438774647300320119,0.0296644161819544646207672249989174,33.71042240866087296281836561732957,11141071,130.94896875,14456492,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",534,4873344518674266407,1599830986,sushiswap,3914.305741236472366689996021968524,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394768.205393832760045635657240625
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3993.496378307127850798,0.02897639862104827977552992951842098,34.5108449492962897127346146222818,11142571,130.95065255,14288112,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",535,4930948178501797086,1599830986,sushiv2,3936.114500108844811188646399991418,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1394791.296102129617505575318920554
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3994.752026708361766369,0.02981595970615873583203600626986992,33.53908476719069474965146511554447,11144571,130.99297587,14499266,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",538,4862921114360459559,1599830986,sushiv2,3820.334852344261573700547142993794,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395291.020592377461164436896381335
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3995.153284614352372983,0.03000987585247211807781751172258939,33.32236377504451362520718569973576,11146571,131.0045121,14979919,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",541,4991663102387010355,1599830986,sushiv2,3828.001024237719714732324164304928,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395442.999992379071676217080143587
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.140523466665087431,0.02866574652152582605404752497250617,34.88484066685913753831692266364504,11147571,131.03178226,14644639,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",545,5108758981386713331,1599830986,sushiswap,3850.137604413230235794220470616082,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395808.748543970799641149123902894
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.252058188766425805,0.02932312297943460808418183497955694,34.1027795948384156689796864643176,11148571,131.03504727,14812094,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",547,5051335770200285277,1599830986,sushiv2,3894.226375444127570677857317607487,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395851.370729068359075030029757166
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.329597457290252704,0.02844449102356995224372832430716316,35.15619243006915551246625499080666,11150571,131.03727997,14588824,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",548,5128875038724112176,1599830986,sushiv2,3937.844009562820231602787805245338,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395881.317574231742013532753235227
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.329597457290252704,0.02844449102356995224372832430716316,35.15619243006915551246625499080666,11152571,131.03727997,14588824,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",548,5128875038724112176,1599830986,sushiv2,3937.844009562820231602787805245338,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1395881.317574231742013532753235227
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.91644168760402235,0.02944871616141739888245221013694019,33.95733771613997951176187734174506,11154071,131.0533661,14846567,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",551,5041498895442991872,1599830986,sushiswap,3935.656307698229157394820569749357,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1396105.442470409216068174456636288
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3996.91644168760402235,0.02944871616141739888245221013694019,33.95733771613997951176187734174506,11154571,131.0533661,14846567,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",551,5041498895442991872,1599830986,sushiv2,3935.656307698229157394820569749357,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1396105.442470409216068174456636288
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3997.077692082405642008,0.02765417128013013881979412237720526,36.1609100439220994744704044517803,11156571,131.05795405,14387772,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",553,5202749290244611530,1599830986,sushiv2,3928.013286049126082828820136004269,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1396166.841288417872531343272701407
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3997.698512094601249755,0.02837756904742051400615452571215287,35.23910023191006086139463756500639,11158571,131.07437674,14577221,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",555,5136881519217042093,1599830986,sushiv2,3888.585979391621200948250107181022,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1396395.119674507724664999620210298
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",3997.958169035329033452,0.02848879111182588416680994683772652,35.1015245285326774307083330737518,11160571,131.08157852,14606843,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",557,5127224578489258396,1599830986,sushiswap,3905.4887041854111153455571674906,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1396492.535016022171097869448649069
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4001.73453097113624732,0.02834729667182383608305002338237163,35.27673243685218829332440180715174,11162571,131.24575085,14167045,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",566,4997670558858446099,1599830986,sushiv2,3807.35789592959285718178908826006,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397702.187403255121456854460409152
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.079981819347540543,0.02825979989590412376039870675190529,35.38595473724272517668744363924849,11164571,131.25527103,14146591,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",569,5005906288122853008,1599830986,sushiv2,3851.359132946831017994585935502461,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397832.4212530769398400898812539
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.079981819347540543,0.02825979989590412376039870675190529,35.38595473724272517668744363924849,11166571,131.25527103,14146591,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",569,5005906288122853008,1599830986,sushiv2,3851.359132946831017994585935502461,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397832.4212530769398400898812539
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.079981819347540543,0.02825979989590412376039870675190529,35.38595473724272517668744363924849,11167071,131.25527103,14146591,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",569,5005906288122853008,1599830986,sushiswap,3851.359132946831017994585935502461,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397832.4212530769398400898812539
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.079981819347540543,0.02825979989590412376039870675190529,35.38595473724272517668744363924849,11168571,131.25527103,14146591,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",569,5005906288122853008,1599830986,sushiv2,3851.359132946831017994585935502461,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397832.4212530769398400898812539
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.079981819347540543,0.02825979989590412376039870675190529,35.38595473724272517668744363924849,11170571,131.25527103,14146591,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",569,5005906288122853008,1599830986,sushiv2,3851.359132946831017994585935502461,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397832.4212530769398400898812539
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.473755191492504568,0.0279493674109084197138062355089602,35.77898509465755613679678687092901,11172571,131.26591994,14070272,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",571,5034200521657775617,1599830986,sushiv2,3872.028107720208166333393188558836,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397981.414380556613800101363370109
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.473755191492504568,0.0279493674109084197138062355089602,35.77898509465755613679678687092901,11173571,131.26591994,14070272,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",571,5034200521657775617,1599830986,sushiswap,3872.028107720208166333393188558836,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397981.414380556613800101363370109
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.473755191492504568,0.0279493674109084197138062355089602,35.77898509465755613679678687092901,11174571,131.26591994,14070272,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",571,5034200521657775617,1599830986,sushiv2,3872.028107720208166333393188558836,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1397981.414380556613800101363370109
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4002.657869865296624604,0.02837052202141091519989447772956776,35.24785336150357757599706447199927,11176571,131.27120054,14176666,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",573,4996970443230134771,1599830986,sushiv2,3914.351463633104277605407600847414,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1398054.071865998391849398979169293
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.286563761200746228,0.0280222633670780550293518494227354,35.68591112361214912564842585246036,11178571,131.39866998,14108398,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",584,5034710371245473975,1599830986,sushiv2,3728.936083770956137290105444468761,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1399988.887929900548689357118242122
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.3386730027124832,0.028612346500956701932620320909335,34.9499472182948475739757698845381,11180071,131.40014991,14256391,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",585,4982601129733737003,1599830986,sushiswap,3824.400042417739594583353448866686,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400008.812154044305492947778740409
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.3386730027124832,0.028612346500956701932620320909335,34.9499472182948475739757698845381,11180571,131.40014991,14256391,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",585,4982601129733737003,1599830986,sushiv2,3824.400042417739594583353448866686,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400008.812154044305492947778740409
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.72731085024640865,0.02818551462220003970500373651409796,35.47921737119392404696547900909072,11182571,131.41077463,14151245,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",587,5020750974280211617,1599830986,sushiv2,3834.467129902692621604454584999429,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400154.39789972470181891046620772
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.971962648414367245,0.02775928300459357663715112219233465,36.02398519567386028047174915593538,11184571,131.41745669,14044837,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",589,5059510001636524728,1599830986,sushiv2,3805.482751615449358893419203659965,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400245.270230858779659866196770114
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.98281788631157847,0.02767982807190161867572211427857937,36.12739202723304619918758856437462,11186571,131.41775669,20948745,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",591,7568235230935381404,1599830986,sushiswap,5761.990777805535252245466276126482,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400249.399252595713001704813676808
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4008.98281788631157847,0.02767982807190161867572211427857937,36.12739202723304619918758856437462,11188571,131.41775669,20948745,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",591,7568235230935381404,1599830986,sushiv2,5761.990777805535252245466276126482,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1400249.399252595713001704813676808
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4100.965357855166722383,0.02779682012118140997037336859067065,35.97533802933061456112328140188542,11190571,133.95686042,8473626630,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",612,3048415823485876166194,1599830986,sushiv2,2318149.186029719506992903750930275,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1435262.041724471693522537222694364
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4194.904946409190105572,0.02849510830160397390507282711350536,35.09374273701955196353760077444791,11192571,136.59974363,9066265496,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",634,3181691889021409658444,1599830986,sushiv2,2550379.820643998491337674630704086,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1472175.848653723210730246327990226
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4209.669462772697497455,0.02859383799111945920881230312759769,34.97256997506159663617736813327933,11193071,137.02192295,17213452651,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",638,6019986773495070445053,1599830986,sushiswap,4814670.273037310124781362359062203,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1478082.850976481744067823200613712
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4235.105618543580648676,0.0284254764417196037466432141622159,35.179709372692042728586165640655,11194571,137.74492746,17162809674,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",644,6037826563501474623650,1599830986,sushiv2,4858257.589535924258391556539335776,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1488282.066799888386719204814719961
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4505.085512093336312918,0.02762355735102164226346673117795301,36.20098553175721023496668421486579,11196571,145.24664145,16254216817,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",668,5884186678222617341622,1599830986,sushiv2,4681263.712407970154609040381004216,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1595912.770642504187791722249195733
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4775.472134320338211924,0.02725698354683606000014050830730699,36.68784545735539183502901117532385,11198571,152.65854897,16147116405,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",703,5924029112485679754146,1599830986,sushiv2,4892402.924574875087226716860755704,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1705716.677614396195862887411297796
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4846.182474150328255711,0.02742431192262356982601276981760686,36.46399599090959290629301532459688,11199571,154.59502712,16254134580,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",717,5926906981608249797119,1599830986,sushiswap,4878086.403479271671338638022354459,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1734665.395802091193955364250657061
"{'id': '0x2260fac5e5542a773aa44fbcfedf7c193bc2c599', 'symbol': 'WBTC', 'decimals': '8'}",4937.131990980073763047,0.02681952777901600997992302373039967,37.286264256390621353223589463325,11200571,157.04930193,16074277739,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",732,5993497675069711533065,1599830986,sushiv2,4990041.999256156783476470243151661,0xceff51756c56ceffca006cd410b03ffc46dd3a58,1772232.441490124285073043419125396
